file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-service\src\main\java\im\turms\service\infra\cluster\NodeConfig.java,im.turms.service.infra.cluster.NodeConfig,class,3,4,1,3,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-client-kotlin\src\main\java\im\turms\client\model\proto\request\group\enrollment\QueryGroupJoinQuestionsRequestOrBuilder.java,im.turms.client.model.proto.request.group.enrollment.QueryGroupJoinQuestionsRequestOrBuilder,interface,1,3,2,1,4,1,0,0,6,0.0,0.0,0.0,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-client-kotlin\src\main\java\im\turms\client\model\proto\request\group\member\DeleteGroupMembersRequest.java,im.turms.client.model.proto.request.group.member.DeleteGroupMembersRequest,class,11,15,4,11,50,1,0,15,518,0.9166667,0.38153845,0.38153845,37,16,24,12,1,0,26,0,1,0,12,6,4,8,0,0,5,0,2,261,31,0,4,0,4,9,16,27,1,17,4,0,1,0,111,17,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-client-kotlin\src\main\java\im\turms\client\model\proto\model\storage\StorageResourceInfo.java,im.turms.client.model.proto.model.storage.StorageResourceInfo,class,10,14,4,10,60,1,0,14,705,0.91884065,0.27741936,0.27741936,46,16,29,16,1,0,31,0,1,0,15,8,6,9,0,0,7,0,5,340,36,0,6,0,8,14,29,46,1,22,4,0,1,0,96,17,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\access\client\dto\request\TurmsRequestOrBuilder.java,im.turms.server.common.access.client.dto.request.TurmsRequestOrBuilder,interface,114,119,5,114,171,1,0,0,14535,0.0,0.0,0.0,171,0,0,0,0,171,171,0,0,0,0,0,0,0,0,0,0,0,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,1,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-client-kotlin\src\main\java\im\turms\client\model\proto\request\group\enrollment\QueryGroupJoinRequestsRequest.java,im.turms.client.model.proto.request.group.enrollment.QueryGroupJoinRequestsRequest$Builder,innerclass,3,3,0,3,9,1,0,9,36,0.0,0.0,0.0,9,0,8,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,37,8,0,0,0,0,0,0,0,0,0,0,0,0,0,44,25,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\infra\property\env\service\env\database\GroupMongoProperties.java,im.turms.server.common.infra.property.env.service.env.database.GroupMongoProperties,class,9,10,1,9,0,2,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,48,0,0,0,0,0,0,0,2,0,2,0,0,7,0,17,1,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-client-kotlin\src\main\java\im\turms\client\model\proto\model\conversation\GroupConversation.java,im.turms.client.model.proto.model.conversation.GroupConversation,class,10,14,4,10,43,1,0,17,411,0.92777777,0.4,0.4,30,16,23,6,1,0,25,0,1,0,6,4,2,4,0,0,3,0,3,216,33,0,2,0,0,5,4,16,0,12,4,0,2,0,81,17,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\infra\function\ThrowingSupplier.java,im.turms.server.common.infra.function.ThrowingSupplier,interface,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\storage\mongo\codec\TurmsIterableCodec.java,im.turms.server.common.storage.mongo.codec.TurmsIterableCodec,class,11,12,1,11,10,2,0,15,0,0.4375,0.8333333,1.0,4,0,4,0,0,0,4,0,0,0,4,0,0,4,0,0,3,0,1,40,1,2,2,0,0,0,1,6,0,5,2,0,0,0,29,1,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\infra\property\env\service\business\group\GroupQuestionProperties.java,im.turms.server.common.infra.property.env.service.business.group.GroupQuestionProperties,class,8,9,1,8,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,5,0,0,0,0,0,3,6,3,0,3,0,0,0,0,25,1,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\infra\property\env\service\business\storage\StorageProperties.java,im.turms.server.common.infra.property.env.service.business.storage.StorageProperties,class,6,7,1,6,0,1,0,3,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,3,0,0,0,0,22,1,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\storage\redis\codec\SessionHashFieldCodec.java,im.turms.server.common.storage.redis.codec.SessionHashFieldCodec,class,3,4,1,3,5,1,0,4,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,21,4,0,2,0,0,1,0,2,1,2,1,0,0,0,26,1,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\infra\cluster\service\codec\codec\impl\BoolCodec.java,im.turms.server.common.infra.cluster.service.codec.codec.impl.BoolCodec,class,6,7,1,6,5,1,0,3,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\storage\mongo\codec\TurmsMapCodec.java,im.turms.server.common.storage.mongo.codec.TurmsMapCodec,class,11,13,2,11,18,2,0,27,0,0.52,0.8333333,1.0,5,0,4,1,0,0,4,0,0,0,5,0,0,5,0,0,4,0,8,67,10,2,10,0,0,0,2,9,0,9,2,0,0,0,35,1,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\infra\property\constant\LoginConflictStrategy.java,im.turms.server.common.infra.property.constant.LoginConflictStrategy,enum,0,1,1,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-client-kotlin\src\main\java\im\turms\client\model\proto\model\user\UserInfosWithVersion.java,im.turms.client.model.proto.model.user.UserInfosWithVersion$Builder,innerclass,5,5,0,5,17,1,0,15,136,0.0,0.0,0.0,17,0,16,1,0,0,16,0,0,0,0,0,0,0,0,0,0,0,1,75,16,0,0,0,0,0,0,0,0,0,0,0,0,0,54,25,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\infra\lang\LongUtil.java,im.turms.server.common.infra.lang.LongUtil,class,3,3,0,3,13,1,0,3,3,0.0,0.0,0.0,3,2,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,44,7,1,4,0,7,0,15,12,9,8,2,0,0,0,23,17,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\storage\redis\sharding\ShardingAlgorithm.java,im.turms.server.common.storage.redis.sharding.ShardingAlgorithm,class,0,4,4,0,1,1,2,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1025,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-gateway\src\main\java\im\turms\gateway\storage\mongo\MongoConfig.java,im.turms.gateway.storage.mongo.MongoConfig$Anonymous1,anonymous,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\access\client\dto\request\user\QueryNearbyUsersRequestOuterClass.java,im.turms.server.common.access.client.dto.request.user.QueryNearbyUsersRequestOuterClass,class,7,9,2,7,5,1,0,5,4,0.5833333,0.0,0.0,4,3,3,1,0,0,4,0,0,0,3,3,0,1,0,2,2,0,2,21,1,0,0,0,0,23,1,4,1,4,0,0,0,0,25,17,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-plugins\turms-plugin-antispam\src\main\java\im\turms\plugin\antispam\property\AntiSpamProperties.java,im.turms.plugin.antispam.property.AntiSpamProperties,class,10,11,1,10,0,1,0,3,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,3,10,0,0,0,0,0,1,0,7,0,8,0,0,0,0,45,1,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-service\src\main\java\im\turms\service\domain\admin\repository\AdminRoleRepository.java,im.turms.service.domain.admin.repository.AdminRoleRepository,class,13,14,1,13,6,2,0,16,15,0.0,0.0,0.0,6,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,9,30,5,0,0,0,0,1,9,10,0,9,0,0,0,0,29,1,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\access\client\dto\request\group\enrollment\QueryGroupJoinQuestionsRequest.java,im.turms.server.common.access.client.dto.request.group.enrollment.QueryGroupJoinQuestionsRequest$Anonymous1,anonymous,4,4,0,4,4,1,0,5,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,1,0,0,0,1,0,1,1,0,0,0,14,-1,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\infra\lang\StringBuilderPool.java,im.turms.server.common.infra.lang.StringBuilderPool$Anonymous1,anonymous,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,2,0,1,0,0,0,0,0,7,-1,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\access\client\dto\request\user\relationship\DeleteRelationshipGroupRequest.java,im.turms.server.common.access.client.dto.request.user.relationship.DeleteRelationshipGroupRequest,class,14,19,5,14,54,2,0,19,519,0.9215686,0.03219697,0.03787879,34,17,29,2,3,0,33,0,2,0,9,5,2,7,0,0,5,0,2,349,40,0,14,0,13,1,31,24,12,12,2,1,1,0,96,17,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\infra\property\env\common\plugin\JsPluginDebugProperties.java,im.turms.server.common.infra.property.env.common.plugin.JsPluginDebugProperties,class,7,9,2,7,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,5,0,0,0,0,0,4,3,2,0,3,0,0,0,0,14,1,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\access\client\dto\request\user\relationship\QueryRelationshipGroupsRequest.java,im.turms.server.common.access.client.dto.request.user.relationship.QueryRelationshipGroupsRequest$Builder,innerclass,11,11,0,11,34,1,0,22,172,0.8,0.13970588,0.15441176,20,1,16,3,1,0,17,0,4,0,2,0,0,2,0,0,0,0,2,131,19,1,5,1,4,0,15,18,0,8,4,0,0,0,69,25,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\access\admin\web\HttpRequestParamParser.java,im.turms.server.common.access.admin.web.HttpRequestParamParser,class,20,23,3,20,43,1,0,67,22,0.78125,0.0,0.0,8,0,3,5,0,0,3,0,0,0,4,2,0,4,0,0,4,0,4,197,23,3,9,3,0,19,7,50,9,44,3,0,0,9,112,1,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\infra\cluster\service\codec\io\CodecStreamOutput.java,im.turms.server.common.infra.cluster.service.codec.io.CodecStreamOutput,interface,4,28,24,4,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\infra\property\env\service\env\database\ConversationMongoProperties.java,im.turms.server.common.infra.property.env.service.env.database.ConversationMongoProperties,class,8,9,1,8,0,2,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,1,0,0,1,0,14,1,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-client-kotlin\src\main\java\im\turms\client\model\proto\request\conversation\UpdateTypingStatusRequest.java,im.turms.client.model.proto.request.conversation.UpdateTypingStatusRequest,class,10,14,4,10,34,1,0,6,246,0.90277785,0.6315789,0.6315789,24,16,18,5,1,0,20,0,1,0,6,4,2,4,0,0,3,0,2,157,25,0,2,0,0,6,4,14,1,10,4,0,1,0,73,17,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\test\java\unit\im\turms\server\common\infra\security\password\BCryptPasswordEncoderTests.java,unit.im.turms.server.common.infra.security.password.BCryptPasswordEncoderTests,class,3,3,0,3,1,2,0,1,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,1,1,1,0,0,0,0,12,0,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-service\src\main\java\im\turms\service\domain\cluster\access\admin\controller\MemberController.java,im.turms.service.domain.cluster.access.admin.controller.MemberController,class,20,20,0,20,11,2,0,34,0,0.0,1.0,1.0,7,0,7,0,0,0,7,0,0,0,1,0,0,1,0,0,1,0,0,40,7,0,3,0,0,4,0,10,0,10,1,0,0,0,58,1,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\infra\collection\FastEnumMap.java,im.turms.server.common.infra.collection.FastEnumMap,class,6,8,2,6,36,1,0,12,0,0.52941173,0.5294118,0.5735294,17,0,17,0,0,0,17,0,0,0,3,0,0,3,0,0,2,0,7,118,20,5,13,0,0,0,11,25,0,20,2,0,0,0,42,17,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\infra\property\env\gateway\clientapi\ClientApiLoggingProperties.java,im.turms.server.common.infra.property.env.gateway.clientapi.ClientApiLoggingProperties,class,6,7,1,6,0,2,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,1,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\access\client\dto\request\user\relationship\CreateRelationshipGroupRequestOuterClass.java,im.turms.server.common.access.client.dto.request.user.relationship.CreateRelationshipGroupRequestOuterClass,class,7,9,2,7,5,1,0,5,4,0.5833333,0.0,0.0,4,3,3,1,0,0,4,0,0,0,3,3,0,1,0,2,2,0,2,21,1,0,0,0,0,7,1,4,1,4,0,0,0,0,25,17,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-service\src\main\java\im\turms\service\domain\user\service\UserService.java,im.turms.service.domain.user.service.UserService,class,38,42,4,38,60,1,0,87,0,0.83333343,0.88235295,0.88235295,18,0,17,1,0,0,17,0,0,0,24,1,0,24,0,0,13,0,2,259,40,0,9,11,0,33,9,47,2,56,4,0,0,17,148,1,3
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\access\client\dto\request\group\enrollment\CreateGroupJoinRequestRequestOuterClass.java,im.turms.server.common.access.client.dto.request.group.enrollment.CreateGroupJoinRequestRequestOuterClass,class,7,8,1,7,5,1,0,5,4,0.5833333,0.0,0.0,4,3,3,1,0,0,4,0,0,0,3,3,0,1,0,2,2,0,2,21,1,0,0,0,0,8,1,4,1,4,0,0,0,0,25,17,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-service\src\main\java\im\turms\service\domain\group\repository\GroupInvitationRepository.java,im.turms.service.domain.group.repository.GroupInvitationRepository,class,18,19,1,18,12,3,0,30,64,0.8333333,0.0,0.0,12,0,11,1,0,0,11,0,0,0,1,0,0,1,0,0,0,0,14,55,10,0,0,0,0,1,14,15,0,15,0,0,0,0,55,1,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\infra\validation\Validator.java,im.turms.server.common.infra.validation.Validator,class,4,19,15,4,100,1,0,21,496,0.0,0.0,0.0,32,31,31,1,0,0,31,0,0,0,0,0,0,0,0,0,0,0,5,216,21,3,30,1,26,51,3,5,22,5,2,0,0,0,88,17,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-gateway\src\main\java\im\turms\gateway\domain\observation\service\StatisticsService.java,im.turms.gateway.domain.observation.service.StatisticsService,class,3,3,0,3,2,1,0,1,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,9,1,0,0,0,0,0,0,1,0,1,0,0,0,0,11,1,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\access\client\dto\model\user\UserFriendRequestsWithVersion.java,im.turms.server.common.access.client.dto.model.user.UserFriendRequestsWithVersion,class,17,22,5,17,59,2,0,28,617,0.91812867,0.05255255,0.06906907,38,17,33,2,3,0,37,0,2,0,9,5,2,7,0,0,5,0,3,570,44,2,11,0,13,2,29,24,12,12,2,1,1,0,103,17,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-gateway\src\main\java\im\turms\gateway\access\client\udp\dto\UdpRequestType.java,im.turms.gateway.access.client.udp.dto.UdpRequestType,enum,2,4,2,2,4,1,0,2,1,0.5,0.0,0.0,2,1,2,0,0,0,2,0,0,0,1,1,0,1,0,0,1,0,0,12,3,0,0,0,0,0,3,2,2,2,1,0,0,0,21,1,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-plugins\turms-plugin-antispam\src\main\java\im\turms\plugin\antispam\AntiSpamHandler.java,im.turms.plugin.antispam.AntiSpamHandler,class,24,27,3,24,43,2,0,43,20,0.6507937,0.5,0.5,9,0,3,5,1,0,4,0,0,0,7,0,0,7,0,0,0,0,2,170,11,4,13,0,0,1,4,48,0,37,5,0,0,0,97,1,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-service\src\main\java\im\turms\service\domain\group\po\GroupType.java,im.turms.service.domain.group.po.GroupType$Fields,innerclass,0,0,0,0,1,1,0,0,0,1.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,10,10,10,0,0,0,10,0,0,14,0,0,0,0,0,10,0,10,0,10,0,0,0,0,24,25,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\access\client\dto\request\conversation\QueryConversationsRequestOuterClass.java,im.turms.server.common.access.client.dto.request.conversation.QueryConversationsRequestOuterClass,class,7,8,1,7,5,1,0,5,4,0.5833333,0.0,0.0,4,3,3,1,0,0,4,0,0,0,3,3,0,1,0,2,2,0,2,21,1,0,0,0,0,8,1,4,1,4,0,0,0,0,23,17,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-client-kotlin\src\main\java\im\turms\client\model\proto\model\user\UserOnlineStatus.java,im.turms.client.model.proto.model.user.UserOnlineStatus,class,13,17,4,13,55,1,0,20,511,0.9128205,0.40307692,0.40307692,39,16,24,14,1,0,26,0,1,0,10,6,3,7,0,0,5,0,4,286,32,2,5,0,0,7,6,24,1,19,4,0,1,1,102,17,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\access\client\dto\request\conversation\QueryConversationsRequest.java,im.turms.server.common.access.client.dto.request.conversation.QueryConversationsRequest$Anonymous1,anonymous,4,4,0,4,4,1,0,5,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,1,0,0,0,1,0,1,1,0,0,0,12,-1,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\access\client\dto\model\conversation\ConversationsOuterClass.java,im.turms.server.common.access.client.dto.model.conversation.ConversationsOuterClass,class,9,11,2,9,5,1,0,7,4,0.5833333,0.0,0.0,4,3,3,1,0,0,4,0,0,0,3,3,0,1,0,2,2,0,6,23,1,0,0,0,0,12,1,4,1,4,0,0,0,0,22,17,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\access\client\dto\request\group\QueryJoinedGroupInfosRequest.java,im.turms.server.common.access.client.dto.request.group.QueryJoinedGroupInfosRequest$Builder,innerclass,11,11,0,11,34,1,0,22,172,0.8,0.13970588,0.15441176,20,1,16,3,1,0,17,0,4,0,2,0,0,2,0,0,0,0,2,131,19,1,5,1,4,0,15,18,0,8,4,0,0,0,69,25,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\infra\plugin\Plugin.java,im.turms.server.common.infra.plugin.Plugin,class,8,14,6,8,20,1,2,14,0,0.52000004,0.4,0.4,5,0,0,0,0,5,6,1,0,0,4,1,0,3,0,1,3,0,1,96,0,4,4,6,0,13,0,10,8,12,3,0,0,4,82,1025,4
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-service\src\main\java\im\turms\service\domain\user\po\UserRelationshipGroupMember.java,im.turms.service.domain.user.po.UserRelationshipGroupMember$Key,innerclass,3,3,0,3,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,1,0,28,25,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\access\client\dto\model\storage\StorageResourceInfosOuterClass.java,im.turms.server.common.access.client.dto.model.storage.StorageResourceInfosOuterClass,class,8,10,2,8,5,1,0,6,4,0.5833333,0.0,0.0,4,3,3,1,0,0,4,0,0,0,3,3,0,1,0,2,2,0,4,22,1,0,0,0,0,8,1,4,1,4,0,0,0,0,24,17,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-gateway\src\main\java\im\turms\gateway\access\client\websocket\WebSocketServerFactory.java,im.turms.gateway.access.client.websocket.WebSocketServerFactory,class,23,25,2,23,14,1,0,49,6,0.0,NaN,NaN,4,3,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,60,11,0,3,1,0,16,1,15,4,24,2,0,0,6,86,17,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\storage\mongo\codec\BsonValueEncoder.java,im.turms.server.common.storage.mongo.codec.BsonValueEncoder,class,15,18,3,15,23,1,0,16,3,0.0,0.0,0.0,3,2,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,79,19,2,1,0,0,0,1,12,0,12,2,0,0,0,41,17,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\infra\cluster\service\codec\codec\impl\LongCodec.java,im.turms.server.common.infra.cluster.service.codec.codec.impl.LongCodec,class,6,7,1,6,5,1,0,3,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-client-kotlin\src\main\java\im\turms\client\model\proto\request\user\relationship\QueryRelatedUserIdsRequest.java,im.turms.client.model.proto.request.user.relationship.QueryRelatedUserIdsRequest,class,11,15,4,11,47,1,0,15,425,0.90588224,0.41333333,0.41333333,34,16,23,10,1,0,25,0,1,0,10,5,3,7,0,0,4,0,2,237,30,0,4,0,4,8,14,24,1,15,4,0,1,0,111,17,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\access\client\dto\model\user\UserRelationship.java,im.turms.server.common.access.client.dto.model.user.UserRelationship,class,15,20,5,15,94,2,0,27,710,0.92520326,0.052564103,0.0974359,41,17,36,2,3,0,40,0,2,0,15,8,5,10,0,0,8,0,2,537,54,0,31,0,43,1,71,39,24,18,2,1,1,0,113,17,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\access\client\dto\constant\RequestStatusOuterClass.java,im.turms.server.common.access.client.dto.constant.RequestStatusOuterClass,class,4,9,5,4,5,1,0,2,6,0.75,0.0,0.0,4,3,3,1,0,0,4,0,0,0,1,1,0,1,0,0,0,0,1,17,1,0,0,0,0,7,0,2,1,2,0,0,0,0,12,17,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\infra\property\env\service\business\group\GroupInvitationProperties.java,im.turms.server.common.infra.property.env.service.business.group.GroupInvitationProperties,class,9,10,1,9,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,7,0,0,0,0,0,6,6,3,2,5,0,0,0,0,54,1,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-client-kotlin\src\main\java\im\turms\client\model\proto\request\group\member\DeleteGroupMembersRequestOrBuilder.java,im.turms.client.model.proto.request.group.member.DeleteGroupMembersRequestOrBuilder,interface,1,3,2,1,8,1,0,0,28,0.0,0.0,0.0,8,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1,0
